url,main_title,title,description,attachment_url,published_at,created_at,last_modified_at
"https://bip.nadarzyn.pl/1071,rok-2025?tresc=18325",Protokół z XV Sesji Rady Gminy Nadarzyn,Protokół z XV Sesji Rady Gminy Nadarzyn,,,2025-11-04,,2025-11-04
"https://bip.nadarzyn.pl/1071,rok-2025?tresc=18161",Protokół z XIV Sesji Rady Gminy Nadarzyn,Protokół z XIV Sesji Rady Gminy Nadarzyn,,,2025-09-08,,2025-11-04
"https://bip.nadarzyn.pl/1071,rok-2025?tresc=18160",Protokół z XIII Sesji Rady Gminy Nadarzyn,Protokół z XIII Sesji Rady Gminy Nadarzyn,,,2025-09-08,,2025-11-04
"https://bip.nadarzyn.pl/1053,rok-2025?nobreakup#plik_21704",Pliki do pobrania:,Uchwała_nr_XVII_362_2025.pdf(PDF),Uchwała Nr XVII 362 2025 Rady Gminy Nadarzyn z dnia 30 października 2025 r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy części nieruchomości stanowiącej...,"https://bip.nadarzyn.pl/plik,21704,uchwala-nr-xvii-362-2025-pdf.pdf",,,
"https://bip.nadarzyn.pl/1053,rok-2025?nobreakup#plik_21732",Pliki do pobrania:,Uchwała_nr_XVII_385_2025_zał_nr_3.pdf(PDF),Załącznik nr 3 do Uchwały Nr XVII 385 2025 Rady Gminy Nadarzyn z dnia 30 października 2025r Zmiana Tabeli nr 3 Plan wydatków majątkowych do uchwały budżetowej na 2025r Dział Treść Rozdział...,"https://bip.nadarzyn.pl/plik,21732,uchwala-nr-xvii-385-2025-zal-nr-3-pdf.pdf",,,
"https://bip.nadarzyn.pl/1053,rok-2025?nobreakup#plik_21729",Pliki do pobrania:,Uchwała_nr_XVII_385_2025_uzasadnienie.pdf(PDF),Uzasadnienie do zmian Uchwały budżetowej na rok 2025 wprowadzonych Uchwałą Nr XVII 385 2025 Rady Gminy Nadarzyn w dniu 30 października 2025 r Zmiany w planie dochodów Dział 700 Gospodarka...,"https://bip.nadarzyn.pl/plik,21729,uchwala-nr-xvii-385-2025-uzasadnienie-pdf.pdf",,,
"https://bip.nadarzyn.pl/918,mpzp-dla-obszarow-nr-i-ix-we-wsi-rusiec-i-dla-obszaru-nr-x-we-wsi-mlochow?nobreakup#plik_21682",Wyłożenie do publicznego wglądu projektu MPZP dla Obszarów Nr I-IX we wsi Rusiec i dla Obszaru Nr X we wsi Młochów w dniach od 13 listopada 2025 r. do 5 grudnia 2025 r.,Zał-04_Rysunek_planu_Rusiec-Młochów _obszar-V[wyłożenie]_ocred.pdf(PDF),MIEJSCOWY PLAN ZAGOSPODAROWANIA PRZESTRZENNEGO DLA OBSZAROÓW NR I IX WE WSI RUSIEC I DLA OBSZARU NR X WE WSI MŁOCHOW A SKALA 1 1 000 0 5 10 D 20 W GMINIE NADARZYN OBSZAR NR V 30 ZAŁĄCZNIK NR4 50...,"https://bip.nadarzyn.pl/plik,21682,zal-04-rysunek-planu-rusiec-mlochow-obszar-v-wylozenie-ocred-pdf.pdf",2025-11-12,2025-04-23,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18354",Uchwały Rady Gminy Nadarzyn podjęte na XVII Sesji,Uchwały Rady Gminy Nadarzyn podjęte na XVII Sesji,,,2025-11-12,,
"https://bip.nadarzyn.pl/918,mpzp-dla-obszarow-nr-i-ix-we-wsi-rusiec-i-dla-obszaru-nr-x-we-wsi-mlochow?nobreakup#plik_21682",Wyłożenie do publicznego wglądu projektu MPZP dla Obszarów Nr I-IX we wsi Rusiec i dla Obszaru Nr X we wsi Młochów w dniach od 13 listopada 2025 r. do 5 grudnia 2025 r.,Zał-04_Rysunek_planu_Rusiec-Młochów _obszar-V[wyłożenie]_ocred.pdf(PDF),MIEJSCOWY PLAN ZAGOSPODAROWANIA PRZESTRZENNEGO DLA OBSZAROÓW NR I IX WE WSI RUSIEC I DLA OBSZARU NR X WE WSI MŁOCHOW A SKALA 1 1 000 0 5 10 D 20 W GMINIE NADARZYN OBSZAR NR V 30 ZAŁĄCZNIK NR4 50...,"https://bip.nadarzyn.pl/plik,21682,zal-04-rysunek-planu-rusiec-mlochow-obszar-v-wylozenie-ocred-pdf.pdf",2025-11-12,2025-11-12,2025-11-13
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18354#plik_21704",Uchwały Rady Gminy Nadarzyn podjęte na XVII Sesji,Uchwała_nr_XVII_362_2025.pdf(PDF),Uchwała Nr XVII 362 2025 Rady Gminy Nadarzyn z dnia 30 października 2025 r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy części nieruchomości stanowiącej...,"https://bip.nadarzyn.pl/plik,21704,uchwala-nr-xvii-362-2025-pdf.pdf",2025-11-12,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18354#akapit_7558",Uchwały Rady Gminy Nadarzyn podjęte na XVII Sesji,Uchwały Rady Gminy Nadarzyn podjęte na XVII Sesji,Uchwała Nr XVII.355.2025 w sprawie szczegółowych warunków przyznawania usług wsparcia krótkoterminowego świadczonego w formie dziennej i w formie pobytu całodobowego oraz warunki odpłatności...,,2025-11-12,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18354#plik_21732",Uchwały Rady Gminy Nadarzyn podjęte na XVII Sesji,Uchwała_nr_XVII_385_2025_zał_nr_3.pdf(PDF),Załącznik nr 3 do Uchwały Nr XVII 385 2025 Rady Gminy Nadarzyn z dnia 30 października 2025r Zmiana Tabeli nr 3 Plan wydatków majątkowych do uchwały budżetowej na 2025r Dział Treść Rozdział...,"https://bip.nadarzyn.pl/plik,21732,uchwala-nr-xvii-385-2025-zal-nr-3-pdf.pdf",2025-11-12,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18354#plik_21729",Uchwały Rady Gminy Nadarzyn podjęte na XVII Sesji,Uchwała_nr_XVII_385_2025_uzasadnienie.pdf(PDF),Uzasadnienie do zmian Uchwały budżetowej na rok 2025 wprowadzonych Uchwałą Nr XVII 385 2025 Rady Gminy Nadarzyn w dniu 30 października 2025 r Zmiany w planie dochodów Dział 700 Gospodarka...,"https://bip.nadarzyn.pl/plik,21729,uchwala-nr-xvii-385-2025-uzasadnienie-pdf.pdf",2025-11-12,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18411#plik_21838",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(30)_zał_nr_1.pdf(PDF),Załącznik nr 1 Do Uchwały nr Rady Gminy Nadarzyn z dnia Wykaz przystanków komunikacyjnych których właścicielem lub zarządzającym jest Gmina Nadarzyn Lp Numer drogi Nazwa przystanku...,"https://bip.nadarzyn.pl/plik,21838,projekt-uchwaly-30-zal-nr-1-pdf.pdf",2025-11-21,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18411#plik_21815",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(16).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy nieruchomości stanowiących własność Gminy Nadarzyn Na podstawie...,"https://bip.nadarzyn.pl/plik,21815,projekt-uchwaly-16-pdf.pdf",2025-11-21,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18411#akapit_7574",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,"Na podstawie art. 20 ust. 1 ustawy z dnia 8 marca 1990 r. o samorządzie gminnym /tj. Dz. U. z 2025, poz. 1153/ zwołuję XIX Sesję Rady Gminy Nadarzyn na dzień 26 listopada 2025 r. /środa/ na...",,2025-11-21,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18411#plik_21822",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(23).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu części nieruchomości stanowiących własność Gminy Nadarzyn Na...,"https://bip.nadarzyn.pl/plik,21822,projekt-uchwaly-23-pdf.pdf",2025-11-21,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18411#plik_21813",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(14).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy części nieruchomości stanowiących własność Gminy Nadarzyn Na...,"https://bip.nadarzyn.pl/plik,21813,projekt-uchwaly-14-pdf.pdf",2025-11-21,,
"https://bip.nadarzyn.pl/497,rejestr-umow?nobreakup#plik_21860",Rejestr umów - stan na dzień 14.11.2025 r.,rejestr_umów.pdf(PDF),Data L p Numer umowy Kontrahent zawarcia umowy r ae gg i J Przedmiot zamówienia Kwota brutto 2025 07 09 Środki z przeznaczeniem na nagrody dla Funkcjonariuszy z Komisariatu Policji w Nadarzynie 40...,"https://bip.nadarzyn.pl/plik,21860,rejestr-umow-pdf.pdf",2025-11-26,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18456#plik_21941",Uchwały Rady Gminy Nadarzyn podjęte na XIX Sesji,Uchwała_nr_XIX_411_2025_zał_nr_1.pdf(PDF),Załącznik nr 1 do Uchwały Nr XIX 411 2025 Rady Gminy Nadarzyn z dnia 26 listopada 2025 r Wykaz przystanków komunikacyjnych których właścicielem lub zarządzającym jest Gmina Nadarzyn Lp Numer...,"https://bip.nadarzyn.pl/plik,21941,uchwala-nr-xix-411-2025-zal-nr-1-pdf.pdf",2025-12-05,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18456#plik_21917",Uchwały Rady Gminy Nadarzyn podjęte na XIX Sesji,Uchwała_nr_XIX_397_2025.pdf(PDF),Uchwała Nr XIX 397 2025 Rady Gminy Nadarzyn z dnia 26 listopada 2025 r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy nieruchomości stanowiących własność Gminy...,"https://bip.nadarzyn.pl/plik,21917,uchwala-nr-xix-397-2025-pdf.pdf",2025-12-05,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18456#akapit_7598",Uchwały Rady Gminy Nadarzyn podjęte na XIX Sesji,Uchwały Rady Gminy Nadarzyn podjęte na XIX Sesji,Wykaz uchwał z XIX sesji z dnia 26 listopada 2025 r. Uchwała Nr XIX.388.2025 w sprawie nadania nazwy ulicy we wsi Urzut /ul. Pokątna/.  Uchwała Nr XIX.389.2025 w sprawie nadania nazwy ulicy we...,,2025-12-05,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18456#plik_21924",Uchwały Rady Gminy Nadarzyn podjęte na XIX Sesji,Uchwała_nr_XIX_404_2025.pdf(PDF),Uchwała Nr XIX 404 2025 Rady Gminy Nadarzyn z dnia 26 listopada 2025 r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu części nieruchomości stanowiących...,"https://bip.nadarzyn.pl/plik,21924,uchwala-nr-xix-404-2025-pdf.pdf",2025-12-05,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18456#plik_21915",Uchwały Rady Gminy Nadarzyn podjęte na XIX Sesji,Uchwała_nr_XIX_395_2025.pdf(PDF),Uchwała Nr XIX 395 2025 Rady Gminy Nadarzyn z dnia 26 listopada 2025 r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy części nieruchomości stanowiących...,"https://bip.nadarzyn.pl/plik,21915,uchwala-nr-xix-395-2025-pdf.pdf",2025-12-05,,
"https://bip.nadarzyn.pl/73,komunikaty-i-ogloszenia?nobreakup#plik_21979",Wykaz nieruchomości przeznaczonych do oddania w dzierżawę,wykaz nieruchomości  - dzierżawa 10.12.2025 - 31.12.2025.pdf(PDF),WYKAZ nieruchomości przeznaczonych do oddania w dzierżawę Zgodnie z art 35 ust 1 ustawy z dnia 21 sierpnia 1997 r o gospodarce nieruchomościami t j Dz U z 2024 r poz 1145 ze zm Wójt Gminy...,"https://bip.nadarzyn.pl/plik,21979,wykaz-nieruchomosci-dzierzawa-10-12-2025-31-12-2025-pdf.pdf",2025-12-10,,
"https://bip.nadarzyn.pl/73,komunikaty-i-ogloszenia?nobreakup#plik_21976",Wykaz nieruchomości przeznaczonych do oddania w dzierżawę,wykaz nieruchomości  - dzierżawa od 10.12.pdf(PDF),WYKAZ nieruchomości przeznaczonych do oddania w dzierżawę Zgodnie z art 35 ust 1 ustawy z dnia 21 sierpnia 1997 r o gospodarce nieruchomościami t j Dz U z 2024 r poz 1145 ze zm Wójt Gminy...,"https://bip.nadarzyn.pl/plik,21976,wykaz-nieruchomosci-dzierzawa-od-10-12-pdf.pdf",2025-12-10,,
"https://bip.nadarzyn.pl/1071,rok-2025?tresc=18496",Protokół z XVII Sesji Rady Gminy Nadarzyn,Protokół z XVII Sesji Rady Gminy Nadarzyn,,,2025-12-16,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18513#plik_22012",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(11).pdf(PDF),Projekt UCHWAŁA NR RADY GMINY NADARZYN z dnia w sprawie wyrażenia zgody na dokonanie na rzecz Powiatu Pruszkowskiego darowizny nieruchomości stanowiącej własność Gminy Nadarzyn położonej w...,"https://bip.nadarzyn.pl/plik,22012,projekt-uchwaly-11-pdf.pdf",2025-12-18,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18513#akapit_7621",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,"Na podstawie art. 20 ust. 1 ustawy z dnia 8 marca 1990 r. o samorządzie gminnym /tj. Dz. U. z 2025, poz. 1153/ zwołuję XX Sesję Rady Gminy Nadarzyn na dzień 23 grudnia 2025 r. /wtorek/ na godz...",,2025-12-18,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18513#plik_22021",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(20).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy nieruchomości stanowiącej własność Gminy Nadarzyn Na podstawie...,"https://bip.nadarzyn.pl/plik,22021,projekt-uchwaly-20-pdf.pdf",2025-12-18,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18533#plik_22073",Uchwały Rady Gminy Nadarzyn podjęte na XX Sesji,Uchwała_nr_XX_421_2025.pdf(PDF),Uchwała Nr XX 421 2025 Rady Gminy Nadarzyn z dnia 23 grudnia 2025 r w sprawie wyrażenia zgody na dokonanie na rzecz Powiatu Pruszkowskiego darowizny nieruchomości stanowiącej własność Gminy...,"https://bip.nadarzyn.pl/plik,22073,uchwala-nr-xx-421-2025-pdf.pdf",2025-12-31,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18533#akapit_7627",Uchwały Rady Gminy Nadarzyn podjęte na XX Sesji,Uchwały Rady Gminy Nadarzyn podjęte na XX Sesji,Wykaz uchwał z XX sesji z dnia 23 grudnia 2025 r. Uchwała Nr XX.417.2025 w sprawie rozpatrzenia skargi na działanie Dyrektora Gminnego Ośrodka Pomocy Społecznej w Nadarzynie.  Uchwała Nr...,,2025-12-31,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18533#plik_22082",Uchwały Rady Gminy Nadarzyn podjęte na XX Sesji,Uchwała_nr_XX_430_2025.pdf(PDF),Uchwała Nr XX 430 2025 Rady Gminy Nadarzyn z dnia 23 grudnia 2025 r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy nieruchomości stanowiącej własność Gminy...,"https://bip.nadarzyn.pl/plik,22082,uchwala-nr-xx-430-2025-pdf.pdf",2025-12-31,,
"https://bip.nadarzyn.pl/73,komunikaty-i-ogloszenia?nobreakup#plik_22152",Wykaz nieruchomości przeznaczonej do zbycia w formie darowizny,Wykaz nieruchomości przeznaczonej do zbycia w formie darowizny - dz. 809(4 Wolica.pdf(PDF),GG 6846 2 2024 BWB GG 6846 1 2025 BWB GG 6846 2 2025 BWB WYKAZ nieruchomości stanowiących własność Gminy Nadarzyn przeznaczonych do zbycia w formie darowizny Zgodnie z art 35 ust 1 ustawy z dnia...,"https://bip.nadarzyn.pl/plik,22152,wykaz-nieruchomosci-przeznaczonej-do-zbycia-w-formie-darowizny-dz-809-4-wolica-pdf.pdf",2026-01-14,,
"https://bip.nadarzyn.pl/73,komunikaty-i-ogloszenia?nobreakup#plik_22150",Wykaz nieruchomości przeznaczonych do oddania w dzierżawę,wykaz nieruchomości  - dzierżawa od 14.01.pdf(PDF),WYKAZ nieruchomości przeznaczonych do oddania w dzierżawę Zgodnie z art 35 ust 1 ustawy z dnia 21 sierpnia 1997 r o gospodarce nieruchomościami t j Dz U z 2024 r poz 1145 ze zm Wójt Gminy...,"https://bip.nadarzyn.pl/plik,22150,wykaz-nieruchomosci-dzierzawa-od-14-01-pdf.pdf",2026-01-13,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18613#plik_22183",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(11).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy części nieruchomości stanowiących własność Gminy Nadarzyn Na...,"https://bip.nadarzyn.pl/plik,22183,projekt-uchwaly-11-pdf.pdf",2026-01-23,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18613#plik_22182",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(10).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy części nieruchomości stanowiących własność Gminy Nadarzyn Na...,"https://bip.nadarzyn.pl/plik,22182,projekt-uchwaly-10-pdf.pdf",2026-01-23,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18613#plik_22191",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(19).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu części nieruchomości stanowiących własność Gminy Nadarzyn Na...,"https://bip.nadarzyn.pl/plik,22191,projekt-uchwaly-19-pdf.pdf",2026-01-23,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18613#akapit_7660",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,"Na podstawie art. 20 ust. 1 ustawy z dnia 8 marca 1990 r. o samorządzie gminnym /tj. Dz. U. z 2025, poz. 1153, 1436/ zwołuję XXI Sesję Rady Gminy Nadarzyn na dzień 28 stycznia 2026 r. /środa/ na...",,2026-01-23,,
